team_id,team_url,fifa_version,fifa_update,fifa_update_date,team_name,league_id,league_name,league_level,nationality_id,nationality_name,overall,attack,midfield,defence,coach_id,home_stadium,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_style,def_team_width,def_team_depth,def_defence_pressure,def_defence_aggression,def_defence_width,def_defence_defender_line,off_style,off_build_up_play,off_chance_creation,off_team_width,off_players_in_box,off_corners,off_free_kicks,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,build_up_play_positioning,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,chance_creation_positioning
113000,/team/113000/canada/190033,19,33,2019-01-28,Canada,2136,World Cup Women,,70,Canada,79,78,81,76,37428117,BC Place Stadium,113009,7,,,,27.0,26.3,226359,227405,227405,227405,227405,226359,227405,227405,Balanced,7,5,47,47,65,Cover,Balanced,,,7,3,3,3,52,39,53,Organised,67,39,65,Organised
113012,/team/113012/spain/190033,19,33,2019-01-28,Spain,2136,World Cup Women,,45,Spain,78,79,78,77,35279765,Wanda Metropolitano,113005,4,,,,25.36,24.7,227191,227203,227203,227203,227203,227192,227203,227195,Pressure On Heavy Touch,5,6,76,55,55,Cover,Balanced,,,7,3,3,3,53,45,53,Free Form,39,45,55,Organised
113005,/team/113005/italy/190033,19,33,2019-01-28,Italy,2136,World Cup Women,,27,Italy,77,78,77,78,35279755,Stadio Olimpico,113003,4,,,,25.64,25.83,227098,245443,245443,245443,245443,227072,245443,245443,Balanced,3,3,49,49,52,Offside Trap,Long Ball,,,3,3,3,3,73,80,71,Organised,79,60,62,Free Form
113007,/team/113007/norway/190033,19,33,2019-01-28,Norway,2136,World Cup Women,,36,Norway,77,74,77,78,37357800,Stadion Europa (Generic Europe 2),113008,4,,,,25.73,24.83,227282,227282,227282,227282,227282,227102,227282,227282,Press After Possession Loss,5,6,58,71,61,Cover,Long Ball,,,5,5,3,3,72,31,68,Free Form,77,31,75,Organised
113258,/team/113258/new-zealand/190033,19,33,2019-01-28,New Zealand,2136,World Cup Women,,198,New Zealand,76,77,75,75,37524489,Arena d'Oro,112998,2,,,,26.09,24.7,233343,233343,233343,233343,233343,233343,233343,233343,Balanced,4,5,46,56,34,Cover,Balanced,,,4,3,3,3,50,42,52,Organised,56,42,34,Organised
113010,/team/113010/mexico/190033,19,33,2019-01-28,Mexico,2136,World Cup Women,,83,Mexico,74,76,75,73,,Estadio Azteca,113009,3,,,,24.36,24.78,227452,227452,227452,227452,227452,227457,227466,227452,Press After Possession Loss,7,7,67,64,64,Cover,Long Ball,,,7,5,3,3,67,44,71,Free Form,71,74,78,Organised
113009,/team/113009/united-states/190032,19,32,2019-01-24,United States,2136,World Cup Women,,95,United States,85,84,85,83,37350129,Lumen Field,113000,10,,,,27.73,27.87,226301,226328,226328,226328,226328,226301,226328,226328,Balanced,3,3,46,45,38,Offside Trap,Possession,,,3,4,3,3,37,51,38,Free Form,32,32,32,Free Form
113004,/team/113004/germany/190032,19,32,2019-01-24,Germany,2136,World Cup Women,,21,Germany,82,84,83,78,35280557,BORUSSIA-PARK,113009,10,,,,25.55,25.0,226308,226308,226308,226308,226308,227734,226308,226308,Press After Possession Loss,5,6,67,61,51,Cover,Possession,,,6,5,3,3,36,35,37,Organised,31,41,41,Organised
113002,/team/113002/england/190032,19,32,2019-01-24,England,2136,World Cup Women,,14,England,81,80,81,82,35280567,Wembley Stadium,113003,6,,,,27.09,27.22,226358,226358,227254,226358,226358,227252,231087,227254,Balanced,5,5,49,49,40,Cover,Possession,,,5,3,3,3,40,54,40,Organised,40,40,40,Organised
113003,/team/113003/france/190032,19,32,2019-01-24,France,2136,World Cup Women,,18,France,81,77,81,82,464820,Parc des Princes,113002,7,,,,27.18,25.61,227318,227331,227318,227331,227331,227331,227331,227350,Pressure On Heavy Touch,5,6,75,59,39,Cover,Possession,,,6,5,3,3,39,53,39,Organised,39,59,59,Organised
113011,/team/113011/netherlands/190032,19,32,2019-01-24,Netherlands,2136,World Cup Women,,34,Netherlands,81,82,82,79,455803,Johan Cruijff ArenA,113004,8,,,,25.73,24.74,233854,233747,233747,233747,233747,233747,233747,233747,Press After Possession Loss,5,6,59,76,36,Cover,Long Ball,,,5,6,3,3,71,56,73,Organised,71,66,76,Organised
112998,/team/112998/australia/190032,19,32,2019-01-24,Australia,2136,World Cup Women,,195,Australia,80,81,82,77,37303727,Eastpoint Arena (Football Ground),113002,5,,,,25.45,25.57,227118,227112,227112,227112,227112,227117,227112,227112,Balanced,7,5,45,45,52,Cover,Balanced,,,7,3,3,3,51,38,50,Organised,45,38,52,Free Form
113008,/team/113008/sweden/190032,19,32,2019-01-24,Sweden,2136,World Cup Women,,46,Sweden,80,80,81,78,35279752,Stadion Neder,113007,8,,,,28.0,26.83,226975,226968,226968,226968,226968,226987,226987,226987,Pressure On Heavy Touch,6,5,74,53,33,Cover,Balanced,,,6,3,3,3,51,43,49,Organised,35,43,41,Organised
112999,/team/112999/brazil/190032,19,32,2019-01-24,Brazil,2136,World Cup Women,,54,Brazil,79,81,79,79,37469773,O Dromo,113009,8,,,,28.55,29.13,245205,245205,245205,245205,245205,245205,245205,245205,Balanced,5,5,43,35,53,Cover,Balanced,,,5,4,3,3,50,67,51,Organised,35,57,53,Organised
113000,/team/113000/canada/190032,19,32,2019-01-24,Canada,2136,World Cup Women,,70,Canada,79,78,81,76,37428117,BC Place Stadium,113009,7,,,,27.0,26.3,226359,227405,227405,227405,227405,226359,227405,227405,Balanced,7,5,47,47,65,Cover,Balanced,,,7,3,3,3,52,39,53,Organised,67,39,65,Organised
113012,/team/113012/spain/190032,19,32,2019-01-24,Spain,2136,World Cup Women,,45,Spain,78,79,78,77,35279765,Wanda Metropolitano,113005,4,,,,25.36,24.7,227191,227203,227203,227203,227203,227192,227203,227195,Pressure On Heavy Touch,5,6,76,55,55,Cover,Balanced,,,7,3,3,3,53,45,53,Free Form,39,45,55,Organised
113005,/team/113005/italy/190032,19,32,2019-01-24,Italy,2136,World Cup Women,,27,Italy,77,78,77,78,35279755,Stadio Olimpico,113003,4,,,,25.64,25.83,227098,245443,245443,245443,245443,227072,245443,245443,Balanced,3,3,49,49,52,Offside Trap,Long Ball,,,3,3,3,3,73,80,71,Organised,79,60,62,Free Form
113007,/team/113007/norway/190032,19,32,2019-01-24,Norway,2136,World Cup Women,,36,Norway,77,74,77,78,37357800,Stadion Europa (Generic Europe 2),113008,4,,,,25.73,24.83,227282,227282,227282,227282,227282,227102,227282,227282,Press After Possession Loss,5,6,58,71,61,Cover,Long Ball,,,5,5,3,3,72,31,68,Free Form,77,31,75,Organised
113258,/team/113258/new-zealand/190032,19,32,2019-01-24,New Zealand,2136,World Cup Women,,198,New Zealand,76,77,75,75,37524489,Arena d'Oro,112998,2,,,,26.09,24.7,233343,233343,233343,233343,233343,233343,233343,233343,Balanced,4,5,46,56,34,Cover,Balanced,,,4,3,3,3,50,42,52,Organised,56,42,34,Organised
113010,/team/113010/mexico/190032,19,32,2019-01-24,Mexico,2136,World Cup Women,,83,Mexico,74,76,75,73,,Estadio Azteca,113009,3,,,,24.36,24.78,227452,227452,227452,227452,227452,227457,227466,227452,Press After Possession Loss,7,7,67,64,64,Cover,Long Ball,,,7,5,3,3,67,44,71,Free Form,71,74,78,Organised
113009,/team/113009/united-states/190031,19,31,2019-01-21,United States,2136,World Cup Women,,95,United States,85,84,85,83,37350129,Lumen Field,113000,10,,,,27.73,27.87,226301,226328,226328,226328,226328,226301,226328,226328,Balanced,3,3,46,45,38,Offside Trap,Possession,,,3,4,3,3,37,51,38,Free Form,32,32,32,Free Form
113004,/team/113004/germany/190031,19,31,2019-01-21,Germany,2136,World Cup Women,,21,Germany,82,84,83,78,35280557,BORUSSIA-PARK,113009,10,,,,25.55,25.0,226308,226308,226308,226308,226308,227734,226308,226308,Press After Possession Loss,5,6,67,61,51,Cover,Possession,,,6,5,3,3,36,35,37,Organised,31,41,41,Organised
113002,/team/113002/england/190031,19,31,2019-01-21,England,2136,World Cup Women,,14,England,81,80,81,82,35280567,Wembley Stadium,113003,6,,,,27.09,27.22,226358,226358,227254,226358,226358,227252,231087,227254,Balanced,5,5,49,49,40,Cover,Possession,,,5,3,3,3,40,54,40,Organised,40,40,40,Organised
113003,/team/113003/france/190031,19,31,2019-01-21,France,2136,World Cup Women,,18,France,81,77,82,82,464820,Parc des Princes,113002,7,,,,27.18,25.61,227318,227331,227318,227331,227331,227331,227331,227350,Pressure On Heavy Touch,5,6,75,59,39,Cover,Possession,,,6,5,3,3,39,53,39,Organised,39,59,59,Organised
113011,/team/113011/netherlands/190031,19,31,2019-01-21,Netherlands,2136,World Cup Women,,34,Netherlands,81,82,82,79,455803,Johan Cruijff ArenA,113004,8,,,,25.73,24.74,233854,233747,233747,233747,233747,233747,233747,233747,Press After Possession Loss,5,6,59,76,36,Cover,Long Ball,,,5,6,3,3,71,56,73,Organised,71,66,76,Organised
112998,/team/112998/australia/190031,19,31,2019-01-21,Australia,2136,World Cup Women,,195,Australia,80,81,82,77,37303727,Eastpoint Arena (Football Ground),113002,5,,,,25.45,25.57,227118,227112,227112,227112,227112,227117,227112,227112,Balanced,7,5,45,45,52,Cover,Balanced,,,7,3,3,3,51,38,50,Organised,45,38,52,Free Form
113008,/team/113008/sweden/190031,19,31,2019-01-21,Sweden,2136,World Cup Women,,46,Sweden,80,80,81,78,35279752,Stadion Neder,113007,8,,,,28.0,26.83,226975,226968,226968,226968,226968,226987,226987,226987,Pressure On Heavy Touch,6,5,74,53,33,Cover,Balanced,,,6,3,3,3,51,43,49,Organised,35,43,41,Organised
112999,/team/112999/brazil/190031,19,31,2019-01-21,Brazil,2136,World Cup Women,,54,Brazil,79,81,79,79,37469773,O Dromo,113009,8,,,,28.55,29.13,245205,245205,245205,245205,245205,245205,245205,245205,Balanced,5,5,43,35,53,Cover,Balanced,,,5,4,3,3,50,67,51,Organised,35,57,53,Organised
113000,/team/113000/canada/190031,19,31,2019-01-21,Canada,2136,World Cup Women,,70,Canada,79,78,81,76,37428117,BC Place Stadium,113009,7,,,,27.0,26.3,226359,227405,227405,227405,227405,226359,227405,227405,Balanced,7,5,47,47,65,Cover,Balanced,,,7,3,3,3,52,39,53,Organised,67,39,65,Organised
113012,/team/113012/spain/190031,19,31,2019-01-21,Spain,2136,World Cup Women,,45,Spain,78,79,78,77,35279765,Wanda Metropolitano,113005,4,,,,25.36,24.7,227191,227203,227203,227203,227203,227192,227203,227195,Pressure On Heavy Touch,5,6,76,55,55,Cover,Balanced,,,7,3,3,3,53,45,53,Free Form,39,45,55,Organised
113005,/team/113005/italy/190031,19,31,2019-01-21,Italy,2136,World Cup Women,,27,Italy,77,78,77,78,35279755,Stadio Olimpico,113003,4,,,,25.64,25.83,227098,245443,245443,245443,245443,227072,245443,245443,Balanced,3,3,49,49,52,Offside Trap,Long Ball,,,3,3,3,3,73,80,71,Organised,79,60,62,Free Form
113007,/team/113007/norway/190031,19,31,2019-01-21,Norway,2136,World Cup Women,,36,Norway,77,74,77,78,37357800,Stadion Europa (Generic Europe 2),113008,4,,,,25.73,24.83,227282,227282,227282,227282,227282,227102,227282,227282,Press After Possession Loss,5,6,58,71,61,Cover,Long Ball,,,5,5,3,3,72,31,68,Free Form,77,31,75,Organised
113258,/team/113258/new-zealand/190031,19,31,2019-01-21,New Zealand,2136,World Cup Women,,198,New Zealand,76,77,75,75,37524489,Arena d'Oro,112998,2,,,,26.09,24.7,233343,233343,233343,233343,233343,233343,233343,233343,Balanced,4,5,46,56,34,Cover,Balanced,,,4,3,3,3,50,42,52,Organised,56,42,34,Organised
113010,/team/113010/mexico/190031,19,31,2019-01-21,Mexico,2136,World Cup Women,,83,Mexico,74,76,75,73,,Estadio Azteca,113009,3,,,,24.36,24.78,227452,227452,227452,227452,227452,227457,227466,227452,Press After Possession Loss,7,7,67,64,64,Cover,Long Ball,,,7,5,3,3,67,44,71,Free Form,71,74,78,Organised
113009,/team/113009/united-states/190030,19,30,2019-01-17,United States,2136,World Cup Women,,95,United States,85,84,85,83,37350129,Lumen Field,113000,10,,,,27.73,27.87,226301,226328,226328,226328,226328,226301,226328,226328,Balanced,3,3,46,45,38,Offside Trap,Possession,,,3,4,3,3,37,51,38,Free Form,32,32,32,Free Form
113004,/team/113004/germany/190030,19,30,2019-01-17,Germany,2136,World Cup Women,,21,Germany,82,84,83,78,35280557,BORUSSIA-PARK,113009,10,,,,25.55,25.0,226308,226308,226308,226308,226308,227734,226308,226308,Press After Possession Loss,5,6,67,61,51,Cover,Possession,,,6,5,3,3,36,35,37,Organised,31,41,41,Organised
113002,/team/113002/england/190030,19,30,2019-01-17,England,2136,World Cup Women,,14,England,81,80,81,82,35280567,Wembley Stadium,113003,6,,,,27.09,27.22,226358,226358,227254,226358,226358,227252,231087,227254,Balanced,5,5,49,49,40,Cover,Possession,,,5,3,3,3,40,54,40,Organised,40,40,40,Organised
113003,/team/113003/france/190030,19,30,2019-01-17,France,2136,World Cup Women,,18,France,81,77,82,82,464820,Parc des Princes,113002,7,,,,27.18,25.61,227318,227331,227318,227331,227331,227331,227331,227350,Pressure On Heavy Touch,5,6,75,59,39,Cover,Possession,,,6,5,3,3,39,53,39,Organised,39,59,59,Organised
113011,/team/113011/netherlands/190030,19,30,2019-01-17,Netherlands,2136,World Cup Women,,34,Netherlands,81,82,82,79,455803,Johan Cruijff ArenA,113004,8,,,,25.73,24.74,233854,233747,233747,233747,233747,233747,233747,233747,Press After Possession Loss,5,6,59,76,36,Cover,Long Ball,,,5,6,3,3,71,56,73,Organised,71,66,76,Organised
112998,/team/112998/australia/190030,19,30,2019-01-17,Australia,2136,World Cup Women,,195,Australia,80,81,82,77,37303727,Eastpoint Arena (Football Ground),113002,5,,,,25.45,25.57,227118,227112,227112,227112,227112,227117,227112,227112,Balanced,7,5,45,45,52,Cover,Balanced,,,7,3,3,3,51,38,50,Organised,45,38,52,Free Form
113008,/team/113008/sweden/190030,19,30,2019-01-17,Sweden,2136,World Cup Women,,46,Sweden,80,80,81,78,35279752,Stadion Neder,113007,8,,,,28.0,26.83,226975,226968,226968,226968,226968,226987,226987,226987,Pressure On Heavy Touch,6,5,74,53,33,Cover,Balanced,,,6,3,3,3,51,43,49,Organised,35,43,41,Organised
112999,/team/112999/brazil/190030,19,30,2019-01-17,Brazil,2136,World Cup Women,,54,Brazil,79,81,79,79,37469773,O Dromo,113009,8,,,,28.55,29.13,245205,245205,245205,245205,245205,245205,245205,245205,Balanced,5,5,43,35,53,Cover,Balanced,,,5,4,3,3,50,67,51,Organised,35,57,53,Organised
113000,/team/113000/canada/190030,19,30,2019-01-17,Canada,2136,World Cup Women,,70,Canada,79,78,81,76,37428117,BC Place Stadium,113009,7,,,,27.0,26.3,226359,227405,227405,227405,227405,226359,227405,227405,Balanced,7,5,47,47,65,Cover,Balanced,,,7,3,3,3,52,39,53,Organised,67,39,65,Organised
113012,/team/113012/spain/190030,19,30,2019-01-17,Spain,2136,World Cup Women,,45,Spain,78,79,78,77,35279765,Wanda Metropolitano,113005,4,,,,25.36,24.7,227191,227203,227203,227203,227203,227192,227203,227195,Pressure On Heavy Touch,5,6,76,55,55,Cover,Balanced,,,7,3,3,3,53,45,53,Free Form,39,45,55,Organised
113005,/team/113005/italy/190030,19,30,2019-01-17,Italy,2136,World Cup Women,,27,Italy,77,78,77,78,35279755,Stadio Olimpico,113003,4,,,,25.64,25.83,227098,245443,245443,245443,245443,227072,245443,245443,Balanced,3,3,49,49,52,Offside Trap,Long Ball,,,3,3,3,3,73,80,71,Organised,79,60,62,Free Form
113007,/team/113007/norway/190030,19,30,2019-01-17,Norway,2136,World Cup Women,,36,Norway,77,74,77,78,37357800,Stadion Europa (Generic Europe 2),113008,4,,,,25.73,24.83,227282,227282,227282,227282,227282,227102,227282,227282,Press After Possession Loss,5,6,58,71,61,Cover,Long Ball,,,5,5,3,3,72,31,68,Free Form,77,31,75,Organised
113258,/team/113258/new-zealand/190030,19,30,2019-01-17,New Zealand,2136,World Cup Women,,198,New Zealand,76,77,75,75,37524489,Arena d'Oro,112998,2,,,,26.09,24.7,233343,233343,233343,233343,233343,233343,233343,233343,Balanced,4,5,46,56,34,Cover,Balanced,,,4,3,3,3,50,42,52,Organised,56,42,34,Organised
113010,/team/113010/mexico/190030,19,30,2019-01-17,Mexico,2136,World Cup Women,,83,Mexico,74,76,75,73,,Estadio Azteca,113009,3,,,,24.36,24.78,227452,227452,227452,227452,227452,227457,227466,227452,Press After Possession Loss,7,7,67,64,64,Cover,Long Ball,,,7,5,3,3,67,44,71,Free Form,71,74,78,Organised
113009,/team/113009/united-states/190029,19,29,2019-01-14,United States,2136,World Cup Women,,95,United States,85,84,85,83,37350129,Lumen Field,113000,10,,,,27.73,27.87,226301,226328,226328,226328,226328,226301,226328,226328,Balanced,3,3,46,45,38,Offside Trap,Possession,,,3,4,3,3,37,51,38,Free Form,32,32,32,Free Form
113004,/team/113004/germany/190029,19,29,2019-01-14,Germany,2136,World Cup Women,,21,Germany,82,84,83,78,35280557,BORUSSIA-PARK,113009,10,,,,25.55,25.0,226308,226308,226308,226308,226308,227734,226308,226308,Press After Possession Loss,5,6,67,61,51,Cover,Possession,,,6,5,3,3,36,35,37,Organised,31,41,41,Organised
113002,/team/113002/england/190029,19,29,2019-01-14,England,2136,World Cup Women,,14,England,81,80,81,82,35280567,Wembley Stadium,113003,6,,,,27.09,27.22,226358,226358,227254,226358,226358,227252,231087,227254,Balanced,5,5,49,49,40,Cover,Possession,,,5,3,3,3,40,54,40,Organised,40,40,40,Organised
113003,/team/113003/france/190029,19,29,2019-01-14,France,2136,World Cup Women,,18,France,81,77,82,82,464820,Parc des Princes,113002,7,,,,27.18,25.61,227318,227331,227318,227331,227331,227331,227331,227350,Pressure On Heavy Touch,5,6,75,59,39,Cover,Possession,,,6,5,3,3,39,53,39,Organised,39,59,59,Organised
113011,/team/113011/netherlands/190029,19,29,2019-01-14,Netherlands,2136,World Cup Women,,34,Netherlands,81,82,82,79,455803,Johan Cruijff ArenA,113004,8,,,,25.73,24.74,233854,233747,233747,233747,233747,233747,233747,233747,Press After Possession Loss,5,6,59,76,36,Cover,Long Ball,,,5,6,3,3,71,56,73,Organised,71,66,76,Organised
112998,/team/112998/australia/190029,19,29,2019-01-14,Australia,2136,World Cup Women,,195,Australia,80,81,82,77,37303727,Eastpoint Arena (Football Ground),113002,5,,,,25.45,25.57,227118,227112,227112,227112,227112,227117,227112,227112,Balanced,7,5,45,45,52,Cover,Balanced,,,7,3,3,3,51,38,50,Organised,45,38,52,Free Form
113008,/team/113008/sweden/190029,19,29,2019-01-14,Sweden,2136,World Cup Women,,46,Sweden,80,80,81,78,35279752,Stadion Neder,113007,8,,,,28.0,26.83,226975,226968,226968,226968,226968,226987,226987,226987,Pressure On Heavy Touch,6,5,74,53,33,Cover,Balanced,,,6,3,3,3,51,43,49,Organised,35,43,41,Organised
112999,/team/112999/brazil/190029,19,29,2019-01-14,Brazil,2136,World Cup Women,,54,Brazil,79,81,79,79,37469773,O Dromo,113009,8,,,,28.55,29.13,245205,245205,245205,245205,245205,245205,245205,245205,Balanced,5,5,43,35,53,Cover,Balanced,,,5,4,3,3,50,67,51,Organised,35,57,53,Organised
113000,/team/113000/canada/190029,19,29,2019-01-14,Canada,2136,World Cup Women,,70,Canada,79,78,81,76,37428117,BC Place Stadium,113009,7,,,,27.0,26.3,226359,227405,227405,227405,227405,226359,227405,227405,Balanced,7,5,47,47,65,Cover,Balanced,,,7,3,3,3,52,39,53,Organised,67,39,65,Organised
113012,/team/113012/spain/190029,19,29,2019-01-14,Spain,2136,World Cup Women,,45,Spain,78,79,78,77,35279765,Wanda Metropolitano,113005,4,,,,25.36,24.7,227191,227203,227203,227203,227203,227192,227203,227195,Pressure On Heavy Touch,5,6,76,55,55,Cover,Balanced,,,7,3,3,3,53,45,53,Free Form,39,45,55,Organised
113005,/team/113005/italy/190029,19,29,2019-01-14,Italy,2136,World Cup Women,,27,Italy,77,78,77,78,35279755,Stadio Olimpico,113003,4,,,,25.64,26.26,227098,245443,245443,245443,245443,227072,245443,245443,Balanced,3,3,49,49,52,Offside Trap,Long Ball,,,3,3,3,3,73,80,71,Organised,79,60,62,Free Form
113007,/team/113007/norway/190029,19,29,2019-01-14,Norway,2136,World Cup Women,,36,Norway,77,74,77,78,37357800,Stadion Europa (Generic Europe 2),113008,4,,,,25.73,24.83,227282,227282,227282,227282,227282,227102,227282,227282,Press After Possession Loss,5,6,58,71,61,Cover,Long Ball,,,5,5,3,3,72,31,68,Free Form,77,31,75,Organised
113258,/team/113258/new-zealand/190029,19,29,2019-01-14,New Zealand,2136,World Cup Women,,198,New Zealand,76,77,75,75,37524489,Arena d'Oro,112998,2,,,,26.09,24.7,233343,233343,233343,233343,233343,233343,233343,233343,Balanced,4,5,46,56,34,Cover,Balanced,,,4,3,3,3,50,42,52,Organised,56,42,34,Organised
113010,/team/113010/mexico/190029,19,29,2019-01-14,Mexico,2136,World Cup Women,,83,Mexico,74,79,74,73,,Estadio Azteca,113009,3,,,,24.91,24.17,227452,227452,227460,227452,227452,227457,227466,227452,Press After Possession Loss,7,7,67,64,64,Cover,Long Ball,,,7,5,3,3,67,44,71,Free Form,71,74,78,Organised
113009,/team/113009/united-states/190028,19,28,2019-01-10,United States,2136,World Cup Women,,95,United States,85,84,85,83,37350129,Lumen Field,113000,10,,,,27.73,27.87,226301,226328,226328,226328,226328,226301,226328,226328,Balanced,3,3,46,45,38,Offside Trap,Possession,,,3,4,3,3,37,51,38,Free Form,32,32,32,Free Form
113004,/team/113004/germany/190028,19,28,2019-01-10,Germany,2136,World Cup Women,,21,Germany,82,84,83,78,35280557,BORUSSIA-PARK,113009,10,,,,25.55,25.0,226308,226308,226308,226308,226308,227734,226308,226308,Press After Possession Loss,5,6,67,61,51,Cover,Possession,,,6,5,3,3,36,35,37,Organised,31,41,41,Organised
113002,/team/113002/england/190028,19,28,2019-01-10,England,2136,World Cup Women,,14,England,81,80,81,82,35280567,Wembley Stadium,113003,6,,,,27.09,27.22,226358,226358,227254,226358,226358,227252,231087,227254,Balanced,5,5,49,49,40,Cover,Possession,,,5,3,3,3,40,54,40,Organised,40,40,40,Organised
113003,/team/113003/france/190028,19,28,2019-01-10,France,2136,World Cup Women,,18,France,81,77,82,82,464820,Parc des Princes,113002,7,,,,27.18,25.61,227318,227331,227318,227331,227331,227331,227331,227350,Pressure On Heavy Touch,5,6,75,59,39,Cover,Possession,,,6,5,3,3,39,53,39,Organised,39,59,59,Organised
